car_id,source_count,total_rows_in_sources,in_y_train,in_X_base
d662e240-fc6a-4417-b15c-4c198f486b45,1,6,True,False
d668cb7a-4560-4a51-883f-3929f823c1cf,1,2,True,False
d675527e-2665-4082-9585-0b535300ebe0,1,6,True,False
d675b585-815d-4a0e-bd8c-fc433e3a7ff4,1,10,True,False
d67f48f6-8477-44cf-8c9d-9302bea50a95,1,4,True,False
d687cce8-464b-4fba-9f41-599a4bb28a1e,1,6,True,False
d68d3380-ff5a-4f51-8464-60431bc65b95,1,1,True,False
d68e7751-6903-4eef-aa05-e3a58f3cdbb5,1,5,True,False
d6944bf1-f0d2-484e-8b32-443de470b0e9,1,5,True,False
d69c86fe-027b-4d1e-8bf5-8f31f1255b99,1,11,True,False
d69e2fbc-6d6e-4a8b-99c2-29c6062d0777,1,5,True,False
d6a300d1-70be-4493-a5b6-27a4efdc1a15,1,7,True,False
d6bec3a4-72d4-4d2c-ae04-2623c6a88ccc,1,4,True,False
d6c24a99-2df4-4f32-9f3b-eaa50bf20bf2,1,5,True,False
d6d998a6-4050-47cc-a08c-06f22a07e82b,1,8,True,False
d6e1e2a4-7863-4314-bf86-b2d25cf05226,1,1,True,False
d6eb2d88-58d5-4199-b602-1e31d32e8414,1,11,True,False
d6ebcb16-7789-42c5-876f-008da8165fa8,1,4,True,False
d6ec1114-647b-419c-940d-038843ea0c4a,1,10,True,False
d6f244f2-eda7-4291-8e23-7de6c2363662,1,5,True,False
d6fa5c2b-e3a2-4f7b-a8aa-f135943dd387,1,10,True,False
d7033dad-d8d2-4b85-92c9-f92b30689dea,1,5,True,False
d7198879-1249-4371-826f-cb42f6442817,1,6,True,False
d736a538-9a7a-4fb5-b0d7-d68705ee940d,1,6,True,False
d739b4ac-c4fc-4a0c-b421-fd8ad3457731,1,11,True,False
d7424423-83a6-4f8f-b0ed-3514f99ba26d,1,1,True,False
d74c9e0a-4280-41df-9f9f-77eb19ea5bd0,1,7,True,False
d74e54ec-6aa0-49ec-bc02-80e0c8816abb,1,1,True,False
d752d96b-29ee-43aa-b2b3-0b42898e685c,1,3,True,False
d75abdcd-a50d-41d9-9e69-11cd8770b4b6,1,3,True,False
d762d9b5-11aa-451b-9143-4f8c9294b1c5,1,4,True,False
d76820dc-d2d1-4bbb-baa8-e537ec1ad04d,1,2,True,False
d7695929-b53c-487d-ba89-0cbaff1df189,1,10,True,False
d76aff3e-b427-40f7-9731-cd2cff29da1c,1,3,True,False
d78491b0-c816-45f2-bcf7-370cbf348181,1,1,True,False
d7990da2-cee6-426a-bfa6-6a5014ca288b,1,3,True,False
d7a12d71-f50c-4f69-b3a7-5db0cb2b1cfa,1,9,True,False
d7a321e7-b01a-46a2-bc04-415e5d6f8c20,1,9,True,False
d7a3ca66-a7cf-4816-84bc-18d768875f6c,1,7,True,False
d7a47ae2-6108-4526-8543-34a50199352a,1,3,True,False
d7aa09ce-bd2b-40dc-b57f-197fa4bb9584,1,5,True,False
d7aa6d37-e006-466e-9f9c-da31d5cc3ba5,1,10,True,False
d7aa80e3-233b-4864-a6ee-9319d9353cef,1,9,True,False
d7b2801a-1369-4b27-859d-43566cec2adb,1,5,True,False
d7b4344d-692a-4e16-b10b-17042ca8e3ba,1,6,True,False
d7b7b5f7-03ce-4beb-81fc-e2b005b7e439,1,3,True,False
d7b870b6-4f39-4e45-bdc9-dd718b6d39f6,1,11,True,False
d7bd0098-d74d-404e-9721-473a0c7a64c2,1,4,True,False
d7c5ce05-ffbf-4774-9004-9c5c1d34d1ae,1,5,True,False
d7ce9ca5-803a-4229-95bb-1d86c1d139af,1,10,True,False
d7cf1041-5a0f-492b-8735-f1c1cec306d7,1,1,True,False
d7d2c1ae-0322-4c5a-b8a6-38aabaddea23,1,11,True,False
d7d85bb1-4355-40fe-bfe9-cefb9e544500,1,6,True,False
d7dd3b4d-f3e8-42f0-ad03-b0cd0eb1ef21,1,9,True,False
d7ef8ddb-bbd2-4561-aea4-02216e01add6,1,5,True,False
d7f2bb62-68d0-44f6-9c01-ec00021a3839,1,6,True,False
d7f735c6-3f4a-41d4-8f38-b4a732273346,1,10,True,False
d801efba-b01c-458e-94c1-9d4bc9e12829,1,2,True,False
d8062f14-c3f4-482e-85e9-16cbf5bcccfb,1,4,True,False
d8091a68-98e0-4dc7-aac7-ecdd7e733b47,1,9,True,False
d8122da0-e6e6-4321-b8e2-0fb858c99819,1,6,True,False
d81803a1-8adb-4c4e-ad75-5b20f75136d5,1,10,True,False
d81b278d-12ce-4602-aa87-6656b46855bb,1,2,True,False
d8217cfe-c574-4a1e-9429-cf94b30e4ac5,1,8,True,False
d82c6e18-2b22-4987-ab29-74b40871e285,1,3,True,False
d838fc30-aa40-44d6-860b-6e53e604a4d8,1,10,True,False
d83928b3-8b08-41cf-b963-43a7dd6f1caf,1,9,True,False
d83b7a87-a0a1-4dff-8c68-4084baea10fa,1,4,True,False
d8442a56-f8a1-46cf-bed7-0e7080c766b9,1,7,True,False
d845b832-eb7a-459d-b2eb-116e84b23bd7,1,4,True,False
d84b6165-a25d-4604-a885-ba3a94f203c0,1,1,True,False
d84c6c49-10c7-4076-9532-733207122fd2,1,10,True,False
d850676a-05f9-4278-a4b4-6312fb4b1885,1,7,True,False
d87a8188-ee33-43e8-8be0-29a5c8d4bef8,1,7,True,False
d8834696-71af-43de-a9ee-46b4e8f9d7cc,1,3,True,False
d88fa42d-6382-43c6-a083-df8f7cf7694c,1,9,True,False
d891014d-239d-4ef6-a15c-34c866b111e3,1,3,True,False
d89ef35b-79cf-411e-a5fb-6787d6460c5e,1,5,True,False
d8adaa4f-9aee-4f59-ac14-2abb5fa7127f,1,8,True,False
d8b0599f-280d-4631-8c10-aabb0e883366,1,9,True,False
d8bbb529-835e-41f3-af87-0b329c181a44,1,3,True,False
d8bbbb0d-1cc1-4a98-807c-6ecd3c29203d,1,9,True,False
d8c12124-a1b8-4eef-9f79-d665776b9e67,1,5,True,False
d8cd08ea-4cc7-450b-87eb-3af02e260787,1,8,True,False
d8cf57bb-8598-4ed0-8c73-fba1451d91c9,1,11,True,False
d8d3e16c-315e-4a51-a3d4-e894c2acb873,1,2,True,False
d8da7de4-7143-423b-a2ae-b1f70be43ab1,1,9,True,False
d8dc0935-2bd0-4c69-9057-bf25715b9acc,1,5,True,False
d8e89883-57a8-42ae-b916-4bf0ba605a41,1,2,True,False
d8ee6b29-fc70-40c4-aa4d-d0f3534f037e,1,6,True,False
d90631f5-67e8-4dc7-8bea-e780eb03d575,1,7,True,False
d916bcbe-fd0a-4a5c-b730-406591fd8aa2,1,3,True,False
d91851de-f0ec-42a0-9789-4956f486f6d6,1,4,True,False
d918d28a-fd5b-49c4-974e-07a2f3cb5d77,1,4,True,False
d9196ab8-aa04-4119-86ae-27caba12315d,1,7,True,False
d920389a-c027-492d-bc6b-e69802cffda8,1,9,True,False
d921b731-e247-4454-80c9-3b27915590fb,1,5,True,False
d923141c-b177-40bb-8be7-0b21a1fdc743,1,8,True,False
d9249783-0c9e-43e7-a363-b022beb75e45,1,1,True,False
d9345206-2c14-4a4b-84ef-dcfc9c5a4fb0,1,6,True,False
d935a616-c3cd-401f-a3d8-e10ee1887e11,1,7,True,False
d93bd2d8-3b1d-48ca-adc8-42b3c052ee06,1,1,True,False
d93c6a01-4255-4f01-b018-aa073290c2db,1,2,True,False
d945ee30-e125-44a6-bdbc-8016f206e261,1,8,True,False
d94cc6d2-2d73-4994-9958-ba165c2243ca,1,2,True,False
d95255db-71f7-461d-aa26-b863561eb0f4,1,1,True,False
d955f2e2-0122-4f39-8e55-3782042de93c,1,6,True,False
d96e68e8-a0cf-4056-9c9e-7e7fa0857378,1,8,True,False
d977713d-bcc6-4c62-abd2-a0dba9425c86,1,10,True,False
d979eb95-3338-43b0-bba7-dcc3059a2a1c,1,7,True,False
d97d40be-6f25-460d-a256-2e90a16ceae2,1,4,True,False
d983448b-cd97-4f35-8c9b-c95e4027d85d,1,1,True,False
d99e213d-4ecb-49bc-8ab6-6b9b76c56de3,1,9,True,False
d9a04afa-8b9c-4a40-8308-19ec2ee668c2,1,5,True,False
d9a24f67-97c3-4e97-bdbc-b106e094a991,1,6,True,False
d9a6592d-59b8-48f1-b7a6-75a3bcc78af6,1,8,True,False
d9ae71a0-a5e8-445f-9d22-7639f458ba5b,1,2,True,False
d9b7ee0d-e134-4dcd-8ca6-d61dadfa8ea6,1,2,True,False
d9c3d23a-4a7c-415c-a1f2-c59812772e28,1,2,True,False
d9c5bc8d-0e15-4bfb-a55a-fb45ad28aa37,1,8,True,False
d9df78a4-7150-4ec1-a1d7-b0872e3340fc,1,6,True,False
d9e2ca8b-00bb-45d5-b9ef-d4a9a7700c24,1,5,True,False
d9e57fe8-8d83-4205-834d-5dbf4c2caa3c,1,5,True,False
d9e8a37a-3aef-45fc-98b0-d1c3eec81d17,1,1,True,False
d9eb4696-c41e-4580-8d57-d0d9d8a94374,1,11,True,False
d9eb8c8e-b287-40e0-8858-e7ccce425e15,1,9,True,False
d9f246c8-ef98-4661-9149-20195773664b,1,10,True,False
d9f492a8-5a1b-4c4f-a42b-97c7542cc9e2,1,9,True,False
d9fb0142-03ce-4636-a5a6-840e8b0a4497,1,5,True,False
da1060fb-c7e9-43ea-9113-eb6de7e8d9b0,1,1,True,False
da186ea9-0fc6-41a5-aaee-bfc990c7d7b2,1,3,True,False
da2b3fd1-a6bf-45c3-aabc-66bf0a888693,1,11,True,False
da325af3-9ae1-489f-a78d-865e20220832,1,8,True,False
da491e51-11fe-4429-8d10-fed115bb9e57,1,8,True,False
da5552f9-2c2f-4706-b7dc-58d7fb5b376d,1,6,True,False
da56b51c-ad9a-4ac7-a613-afa2adad422e,1,10,True,False
da5d38fc-a682-4ef9-be30-3d1382709324,1,5,True,False
da611c1f-1b91-45dd-87f5-94cbf9a7e071,1,7,True,False
da6d3c3a-f705-4d51-933a-7d4617e71b17,1,10,True,False
da723362-a2b2-4c04-bdbb-bad6318bba59,1,4,True,False
da77fbf6-c1a3-4e8a-b780-92dd4aa62c37,1,3,True,False
da864f85-cddb-4e6e-b1a6-46412b7bb8fb,1,5,True,False
dab36317-7ecd-446a-a0dc-e956d0e84b2d,1,4,True,False
dab6127f-6d4b-4df8-a36d-0249f01ad27f,1,8,True,False
dab76f34-647c-47f7-a684-c986866e8f25,1,3,True,False
dabd6961-045e-4c04-b142-f557097e0f15,1,1,True,False
dabfab39-aa45-407b-9475-cfb7a171f7e9,1,5,True,False
dac086ef-1e73-4e55-841b-9adfbd43e865,1,6,True,False
dadafcd0-c4d7-40e9-ae81-81d702be44a4,1,6,True,False
dadcaafd-02ef-4ea9-955d-4e7b74c5351e,1,10,True,False
dadcaba9-ab25-4f49-83b6-8e89bdc77f14,1,11,True,False
dadd7732-eb76-436c-825e-1cf8c4c46d6a,1,7,True,False
dade4104-7207-4794-8c7c-e1aef5e53458,1,4,True,False
dae35c37-299e-40d8-bca1-34d5c2fefd0e,1,3,True,False
daeba636-9ab3-49d3-9892-96bf8675ec5f,1,2,True,False
daf7be0f-70ab-4641-bd95-ca1a2844ae13,1,1,True,False
dafd532c-4f55-4989-9382-19cc238760c4,1,3,True,False
db170322-0d6e-4cb8-a08b-5bb37373aa4d,1,7,True,False
db269df4-115b-4f42-a7ac-be509ac1b5b8,1,9,True,False
db2c6462-6997-4822-aa73-9a83e3fd7ee5,1,3,True,False
db2e2bd4-7a8f-4242-acf8-b9fb35734990,1,10,True,False
db33a27a-093e-4b40-87ee-721c5eabd4a2,1,5,True,False
db37c5cc-a2fc-4748-83a7-f36b5a960d6e,1,2,True,False
db38af0d-e2eb-40b0-a831-c4aaaf5247fd,1,10,True,False
db4a0296-0902-4f86-864a-489626e6a700,1,3,True,False
db4b5250-286f-4916-8d4e-243aafc0fed6,1,11,True,False
db4f1c48-1e8a-4f2c-a51c-dd4315a9bde2,1,6,True,False
db63c9f3-052e-4b1f-9303-292339b24fbd,1,5,True,False
db664c98-7ad8-41dc-a6df-59e5e08f9ccb,1,3,True,False
db66f8b3-356a-495f-8934-c47c00c31e64,1,8,True,False
db74d44e-8a2d-4ae7-a5f7-47b1b2193544,1,2,True,False
db75375a-b580-4416-9b3d-928fa791212a,1,11,True,False
db7c9174-03d3-4889-99cc-2df7f0766188,1,5,True,False
db80b8bb-77d1-407b-937b-fad86d573f86,1,10,True,False
db8a082f-83b6-4999-b485-5299868fb4a7,1,5,True,False
db8fc41b-f9f4-4bf2-8d24-62e91a44cff2,1,4,True,False
dba0b92b-4c4c-4fd3-9ca0-c81d26b074ff,1,5,True,False
dba26150-6b1d-4a8d-b28e-1422fd09119e,1,11,True,False
dbae1a2d-e6fc-4c39-aa1a-385629f53271,1,11,True,False
dbb178fb-8914-4101-889f-4dd31f116a58,1,11,True,False
dbbbfb23-70c5-4869-99bb-1e0ae5237706,1,5,True,False
dbbfa2f4-489c-44af-9134-deb62f45de26,1,7,True,False
dbc07e23-e484-4967-82e4-4cd2e232dfd5,1,3,True,False
dbe72301-d393-4921-8b48-dd70069c2af8,1,4,True,False
dbf18150-fc21-4925-bbf3-6809485a3ace,1,6,True,False
dc234c4f-2cc6-497a-bba9-5f79868fe639,1,5,True,False
dc412ddf-e414-4a9e-8baf-af54d6923720,1,11,True,False
dc4627fa-7033-495f-ab50-2a80e8573acd,1,2,True,False
dc4d88bf-5164-457e-9d55-f63483e3145a,1,7,True,False
dc593e64-845d-4435-88a3-ae32d87117f9,1,8,True,False
dc599403-aa3d-4412-9d2c-69b0648144b8,1,8,True,False
dc5fdc29-1972-426d-ac0a-41afce561078,1,1,True,False
dc64a694-b834-45f4-873d-a3dc2e6335a6,1,9,True,False
dc6c0aed-efaa-4ef2-93c3-bc3748e14240,1,3,True,False
dc75b4ac-5440-4bb9-be36-aa34ae7d8772,1,6,True,False
dc80127e-d918-437e-afb6-d871859434d5,1,9,True,False
dc89efe7-0627-4cc7-b9a9-7f1406ba20cd,1,3,True,False
dc92c6f8-41bf-44dc-ac65-108c97ed4908,1,10,True,False
dc94c5a6-8bce-45ac-bb07-c666d06c33c5,1,5,True,False
dcbb7a77-7a9b-4091-8682-39a18a9f936d,1,1,True,False
dcc63490-0841-4385-af9d-e11ae060a66b,1,5,True,False
dcc9665e-6632-47b1-a42c-6340fda38851,1,9,True,False
dcd09df6-c648-452f-8bb4-ea9e1361b73f,1,5,True,False
dce37182-125e-4cbb-a7dc-b67558341f2e,1,1,True,False
dcfbcaf2-dffc-4794-90db-d048710a7b8f,1,6,True,False
dd0525bb-7337-4d3e-a7c3-cd81dabcbdcb,1,6,True,False
dd130326-d80d-4a6b-8ac8-02240b24bacf,1,7,True,False
dd1a33fd-3b1c-4db1-b6d4-3e8f4e469ba0,1,6,True,False
dd1b2b9a-e21d-4c2b-9b3f-7e5eb6313ffb,1,2,True,False
dd1c94e2-a22d-42d2-878b-df8e89460b9a,1,1,True,False
dd1c98a3-141f-4538-9ae5-36b4c82cfbfb,1,2,True,False
dd2881e3-e28b-42e7-92f1-10cc26b17a72,1,4,True,False
dd2fd42b-a44b-419f-8ae0-37e2b8963e5a,1,9,True,False
dd38e404-ea2b-4337-aae8-359ddd18c5c3,1,8,True,False
dd40f0f9-89e7-425e-be58-6d777af68ff4,1,1,True,False
dd40fc6d-9e07-4b4c-8157-67383d8f0a06,1,7,True,False
dd45099b-5d7b-48b9-b109-fb0bd5c73afc,1,2,True,False
dd4985cc-0028-4961-bf6c-c6192ac598c1,1,11,True,False
dd4c2cfc-8ddf-4fb4-bba7-e8ca1fc30370,1,1,True,False
dd523e9f-f91a-415d-887e-ec4abb6360ea,1,9,True,False
dd52dc50-a88e-47c8-b73e-227f9ccb8069,1,1,True,False
dd5ce103-aeb9-4782-890e-6751250ec594,1,2,True,False
dd6581a8-ea12-4aba-8bcb-9cdc7872ea9c,1,9,True,False
dd6927f0-09d2-409b-b550-d2aec1fdcf04,1,9,True,False
dd776cb9-1cfa-4f03-9f4e-afff41006ab6,1,9,True,False
dd77bb85-f670-4027-9eae-d1bfac6091b9,1,10,True,False
dd82c0f3-37bd-4a80-bb5e-11eae3ea3120,1,2,True,False
dd872a66-663c-4aa9-be91-1a1e0bb03388,1,3,True,False
dd89f276-6905-41df-94b4-ecbaf1e5235a,1,8,True,False
dd94038d-591f-4132-93fb-b95698af9f2d,1,1,True,False
dd9d602e-85ff-46ab-b45c-1810431bccff,1,1,True,False
dd9f6be2-bae8-4207-8173-ab05ddd9ade4,1,6,True,False
dda23c47-0ad4-4a62-90fc-62a05cd8834b,1,2,True,False
dda2a0dd-7eb1-4170-8f5f-b43566486848,1,3,True,False
dda8f5e5-0f83-4bf0-b4b3-66a90ce2bc77,1,11,True,False
dda9ad69-405e-48f6-a35c-2f5ce0537e67,1,8,True,False
ddaae6e3-b037-4761-b301-dccb0c080ba9,1,11,True,False
ddb07012-563d-4d6f-a198-a259988097d6,1,7,True,False
ddb115f7-afa5-44eb-9211-d5c49d6552dc,1,6,True,False
ddb55dd4-2dd1-441c-86bb-d1bcdcf59363,1,4,True,False
ddcb2f0e-ee99-4e34-a25d-da74770a6681,1,4,True,False
ddd59ea2-23cf-4ca0-81e5-45eaa702b9dc,1,5,True,False
dddda496-cb67-4a24-8467-a1d25a407471,1,7,True,False
dde88728-7239-49ec-b35f-95c16347f279,1,2,True,False
dde8d597-a6ed-4cce-9bbf-17091bc003d2,1,10,True,False
ddeaefb6-dc21-47f7-a2a6-aca804c01430,1,2,True,False
ddf2c234-e963-486c-a546-ae2fd23fb283,1,5,True,False
de00833f-43de-4101-841f-af9a0eb2aadb,1,2,True,False
de0e414e-25a4-4ab8-8736-d068a1413576,1,2,True,False
de122d1e-29f2-4801-927d-fb9d0e65a94a,1,2,True,False
de1f14a2-3d03-4f7c-86ac-7d0cbd7b4c94,1,5,True,False
de261814-14fb-421c-8fab-72ada64810fd,1,4,True,False
de29c3e7-d911-4b73-8e6c-9b0b8c7d2890,1,1,True,False
de31b101-fac9-421f-90a4-71e60352c898,1,10,True,False
de353bb8-300a-497f-9270-155b788158ac,1,2,True,False
de4d612c-8bd1-4d50-84bf-29c4a6aac336,1,11,True,False
de526a3b-f594-4571-bc4d-e7a6caf495ce,1,5,True,False
de54f26a-2095-4421-92c7-22a658fcf629,1,7,True,False
de581a5b-3a96-4bee-9ee3-52e4969a8fa6,1,6,True,False
de5b1da9-eee8-4e11-b478-d6c8f4e1a421,1,4,True,False
de5ef306-1379-48db-9c10-0ecda5d6b27b,1,5,True,False
de6624bc-9f99-4b7f-ac99-3c8394ab37c1,1,8,True,False
de6c7d7b-ade0-4f65-bb94-9b7c7eb8b60b,1,1,True,False
de8510a2-b8a3-42ac-80c6-8e8427a691fc,1,5,True,False
de8692c6-ef7a-42b9-b386-efb9c25f31e0,1,10,True,False
de995cff-6372-4809-a009-22ff0736ed62,1,8,True,False
de99e066-4aa2-4734-a522-765e643cfb4c,1,6,True,False
dead11e7-268b-4ed7-a53c-403d889f5f08,1,10,True,False
deb97c66-caae-4fdd-ac5b-ca85a14bc404,1,8,True,False
dec423e9-6ca4-4293-8331-c365308a839f,1,7,True,False
dec6502f-1f46-4db9-9dda-01a9bf98996e,1,9,True,False
dec70ae7-0754-4a3e-be7b-b629c32b9ef6,1,3,True,False
dec76880-d039-4e2d-80d8-f7b00d2b8d36,1,1,True,False
decbfa48-9597-42a4-af3b-d7e177b9dd41,1,11,True,False
dedbd1a9-438e-487f-8d09-27af66cf8346,1,2,True,False
dee2837d-a809-4154-8e31-39b4b55a9540,1,6,True,False
dee82acc-7196-45fd-8a20-7651bc980c50,1,7,True,False
deefd465-ae82-4e8b-b03f-9e82178a1779,1,7,True,False
defbc744-badf-4c22-8b13-495afc4c9e31,1,3,True,False
df0c1c8e-d893-4c4a-a8e2-979e8b06e548,1,11,True,False
df0dbdc5-b6bb-4740-a560-96a075d61d7e,1,4,True,False
df1ddab0-8947-48cd-8f92-b7d9375b7e85,1,7,True,False
df203bf6-1452-4f1c-9ec6-b06ebb88454f,1,3,True,False
df32d41e-765d-49a9-aa4c-9d3bed7d2c27,1,8,True,False
df36cd58-6bf2-40cc-806f-3836e7aff767,1,11,True,False
df43f8cd-2905-45b7-af50-f4cb3139854e,1,5,True,False
df46a6a6-024d-4035-9f0a-7d648a2a3cfb,1,9,True,False
df48bb0a-116a-42b8-b96f-5feb059daa52,1,7,True,False
df506f42-5735-4c27-a479-70840b3f6423,1,1,True,False
df5f3c41-2937-4db6-8faa-5c595c7ed194,1,9,True,False
df6fdc53-9c15-420d-8c59-e0fb08ab9ff7,1,10,True,False
df749745-19ea-4e27-a611-d31602938c88,1,6,True,False
df7eb5ca-a217-4a60-a56a-ca7bde95ba2e,1,9,True,False
df8c117c-3083-42d2-804f-33d1e5d3384e,1,11,True,False
df9031a8-7592-4994-ac59-0d3baa09ca9b,1,7,True,False
df952c63-0bf0-4192-930f-6b69a63ba078,1,1,True,False
dfa4abb2-b578-4bf7-99ef-e6961022a1b7,1,8,True,False
dfa66b00-3749-4b76-acf4-6f6331722d01,1,1,True,False
dfa7f708-c6c3-4b69-a237-2390669b0c9b,1,1,True,False
dfacfed3-2b67-4381-9075-560b563688eb,1,8,True,False
dfbf3999-b195-4f0c-8fd8-33c1df5f98e7,1,4,True,False
dfbf93f2-d15a-47a7-9cec-90e8f670dbe4,1,8,True,False
dfc07c9a-7a2b-4066-93cc-07257eb85d51,1,8,True,False
dfc80d60-9e26-4279-a4b4-2a6afa4d9777,1,10,True,False
dfd149b3-7e5e-4bc2-9ad8-a3b0649f9153,1,1,True,False
dfe5402b-5221-4518-be74-959525fdbffb,1,1,True,False
dfe822d7-e588-4624-8b2d-73b5aad3fa78,1,1,True,False
dff1ab69-778c-4e83-b663-ab25e705b3bf,1,5,True,False
dff1c913-205b-46cf-9f5d-37d69c1c59f7,1,5,True,False
dff7632e-8ee6-4968-a043-66d57e9625ae,1,11,True,False
dff7b93a-898d-488e-b2f0-96b0224fc275,1,2,True,False
dffb3d2d-eeb1-4b43-9a0f-c866260ddaf4,1,1,True,False
e0052b19-5bad-4108-8974-ce1f14bfa5b8,1,2,True,False
e007658e-ac31-41cf-8be4-bb7cfec0308e,1,4,True,False
e009a99a-8b64-4aca-940e-ea616251cb6c,1,4,True,False
e0120e0b-ceeb-43b0-b02e-d3cabc10d345,1,8,True,False
e01ba9ce-2acb-4853-aeda-ce842063810d,1,7,True,False
e01c1fb3-aff8-4bbb-bda2-751a4e6d749c,1,10,True,False
e0209b46-bdbf-4bce-9d4d-7735fb1b53a4,1,7,True,False
e02126e5-9264-4924-a598-669f6ddbd45e,1,11,True,False
e02223c5-e72e-4e9f-8b39-5c23eee41f66,1,5,True,False
e0242cf7-e0be-4a3a-95f0-f51fbee7ffc8,1,8,True,False
e02e0b78-b276-441c-9b53-e7c4d0f10a9b,1,2,True,False
e03620a7-016b-447c-8182-2cb9d8d6d232,1,11,True,False
e03a5a94-b1aa-46d0-9022-fc2a471cf4e2,1,10,True,False
e03c3340-e445-404d-9681-3a04244cf14e,1,7,True,False
e04bd0bd-5ecc-4a5a-9716-83aa7c84da6b,1,11,True,False
e04ceff3-e4a1-42b7-89f4-e8e7d78f7342,1,10,True,False
e04defb6-3e8c-4ec1-91ff-e3d6550f021d,1,3,True,False
e0500991-e7e5-4e2b-8091-4a43a9700b20,1,11,True,False
e05a27ce-967e-46c7-97f2-7c92ca58ed4e,1,8,True,False
e060b63d-e792-4942-aee4-3a98a6649494,1,7,True,False
e062076d-3c80-49a5-93c4-9ca64ee8a705,1,3,True,False
e068ac55-0e22-48a8-8f28-828198fe3bb6,1,1,True,False
e0729bc3-88fb-49ed-9442-eb9eccf3effb,1,7,True,False
e077328c-6db4-44b6-bce4-167f06c12c87,1,8,True,False
e0983807-2d8a-4ebb-9604-ecd6059005d0,1,4,True,False
e0a06a88-bfcf-462f-9292-c04d127a63c6,1,4,True,False
e0a26556-74f7-449b-a1e4-b88a9ab05807,1,5,True,False
e0a72c9a-f334-4fee-ac40-b7355edba9c0,1,2,True,False
e0b3a664-cf37-401b-8f88-3fc73aa47e45,1,8,True,False
e0b9982e-f036-412f-9352-b218a839e4c6,1,10,True,False
e0bf3b06-1170-40ac-9b09-de8aa435995d,1,8,True,False
e0c1707d-8df4-4b83-bef2-a1fd0524503f,1,4,True,False
e0c4bcd5-0903-4523-ade2-30445baaf3b7,1,8,True,False
e0cf13b2-8f57-4b71-ba00-8eb8017c99c1,1,6,True,False
e0d93b2e-df48-4977-afba-d5ca07c64586,1,2,True,False
e0de0747-ace3-4ad2-8e4f-2d51ee02610d,1,4,True,False
e0e0accf-13d4-4716-8635-a74183b0dadb,1,11,True,False
e0e3bfd7-2401-4294-8abe-399ed3534420,1,9,True,False
e0e52821-cc9a-4a71-b706-d15c889a2c5b,1,5,True,False
e0f58453-0027-4716-8d7d-b568bdf11b39,1,10,True,False
e0f92037-5bde-4b2b-8515-c191ef4c8d30,1,5,True,False
e100c33a-b78c-479d-8edf-5734b2bde7fd,1,1,True,False
e1013598-8000-4a12-a3b5-60ae5e41e721,1,3,True,False
e1028a15-65d8-4235-809e-1e84c5df14c4,1,11,True,False
e1136c0d-aa70-41f3-8032-97d4c6174368,1,6,True,False
e11ba6c5-1eea-4989-84cb-6913f3ef9890,1,10,True,False
e11c24b7-d958-4fe1-be90-0a8bf6de0944,1,9,True,False
e122c634-cd62-4767-9a4d-b5e0c8b8fe3f,1,8,True,False
e1317852-6c05-46c9-9653-c54b9cf01d3e,1,9,True,False
e1401f66-77d4-4000-b38c-80b6e3c9ad74,1,4,True,False
e146e4cd-5332-468e-80c4-181f38e41e9b,1,4,True,False
e148aee9-c9f6-48c0-aca6-0468f0888bfd,1,11,True,False
e14a515b-300b-4551-aba6-21b61d8c2d2a,1,9,True,False
e14b82f8-6a73-4004-9c0d-eeafb8852699,1,9,True,False
e1505241-6c6a-419d-9ef4-9daafaf432f3,1,11,True,False
e15a5bc9-1723-4f19-935d-9885de99a73e,1,1,True,False
e16110a1-80e1-4f10-b636-db2444f4fda8,1,4,True,False
e1625c60-b9b9-4544-a92a-f1f7c26d73a7,1,5,True,False
e166105c-07be-47ce-bd12-3bc9b6c4f034,1,10,True,False
e16f5222-0914-4afc-b868-258767149b5e,1,1,True,False
e1824044-b365-4999-b537-5bec9d656fc3,1,1,True,False
e182edb2-698c-4790-a5b8-1285467a43c6,1,5,True,False
e18ace45-45d5-4100-a767-bfcb1885dca0,1,5,True,False
e199b3a1-a34d-4f53-b051-2a995eb05f85,1,6,True,False
e1b1bb2f-a638-4201-914c-aae5c7e9fafa,1,11,True,False
e1bc2a18-d912-4abd-b7ba-5c3cc7028fd8,1,11,True,False
e1c49ca0-ae2d-4173-b02f-a69ad6f00574,1,9,True,False
e1c68fb6-e2f7-4fe1-906d-07aa97a08e12,1,2,True,False
e1d07798-0b8f-4283-8f0c-d4c452bc80f7,1,2,True,False
e1d12f0f-7757-42ed-a2f4-60bf1b483c01,1,10,True,False
e1d5a3dd-0e89-4c1b-80c9-de6b6d9f3f5a,1,1,True,False
e1e2fc5c-2b9f-4583-b019-ca3eb003d1ed,1,2,True,False
e1e5abbe-5229-4f8a-9eee-c3144a0fc3f7,1,10,True,False
e1f75d19-84d3-495e-b0b8-2bd76aec454d,1,3,True,False
e1f875cb-61a2-4557-9d24-c76b73a99596,1,8,True,False
e203c453-a8eb-4054-8ea1-52e01990bcf3,1,2,True,False
e216e6fc-8cb4-4703-8ecb-82359a902a2c,1,8,True,False
e2350450-6118-4472-9ff5-fe035a54ea04,1,5,True,False
e238f833-a030-4709-a17c-ea6a5a043989,1,2,True,False
e23a390c-ec41-4f71-a75b-bd67a482bd93,1,3,True,False
e24077f6-478e-4f71-baa5-5d42c40c74a6,1,5,True,False
